revi,refa,bugf,auth,addl,addm,adda,reml,remm,rema,cchl,cchm,ccha,maxc,avgc,aage,wage,label
1,0,0,1,484,484,484,0,0,0,484,484,484,3,3,8.63,8.63,clean
25,1,11,6,13107,98,147,13853,98,156,-746,231,-8,51,7,8.61,8.61,clean
1,0,0,1,0,0,0,4,4,4,-4,-4,-4,3,3,9.48,9.48,clean
1,0,0,1,128,128,128,28,28,28,100,100,100,5,5,17.93,17.93,clean
2,0,0,1,12,5,4,8,3,3,4,2,1,51,26,10.45,10.45,clean
1,0,0,1,0,0,0,3,3,3,-3,-3,-3,3,3,7.0,7.0,clean
13,0,6,4,90,9,5,164,8,9,-74,9,-4,51,8,8.64,8.64,clean
3,0,2,1,85,8,28,84,9,28,1,3,0,1,1,8.67,8.67,clean
2,0,0,1,1,1,0,2,1,1,-1,0,0,18,10,1.64,1.64,clean
1,0,0,1,140,140,140,0,0,0,140,140,140,18,18,5.07,5.07,clean
1,0,0,1,90,45,45,0,0,0,90,45,45,18,18,1.71,1.71,clean
2,0,0,1,60,24,20,48,28,16,12,8,4,18,10,1.47,1.47,clean
2,0,1,2,181,88,60,62,31,21,119,57,40,8,4,2.8,2.8,clean
1,0,1,1,127,127,127,0,0,0,127,127,127,15,15,10.29,10.29,clean
1,0,0,1,71,71,71,0,0,0,71,71,71,8,8,0.29,0.29,clean
1,0,0,1,308,154,154,0,0,0,308,154,154,8,8,0.29,0.29,clean
1,0,0,1,6,3,3,0,0,0,6,3,3,51,51,2.0,2.0,clean
1,0,0,1,86,43,43,34,17,17,52,26,26,5,5,2.57,2.57,clean
1,0,0,1,88,44,44,54,27,27,34,17,17,5,5,2.57,2.57,clean
2,0,1,2,11,7,6,2,2,1,9,5,4,3,2,2.39,2.39,clean
1,0,0,1,194,194,194,208,208,208,-14,-14,-14,51,51,2.0,2.0,clean
6,0,0,1,6,2,1,55,5,9,-49,0,-8,7,6,4.72,4.72,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,51,51,6.05,6.05,clean
4,0,1,3,80,32,13,42,4,7,38,15,6,51,17,5.55,5.55,clean
4,1,2,2,193,4,48,219,74,55,-26,64,-6,51,18,6.49,6.49,clean
1,0,1,1,332,83,83,0,0,0,332,83,83,15,15,10.29,10.29,clean
1,0,1,1,42,42,42,0,0,0,42,42,42,15,15,10.29,10.29,clean
4,0,2,3,59,33,15,65,4,16,-6,0,-2,7,4,10.19,10.19,clean
4,0,0,2,76,6,15,61,6,12,15,7,3,8,4,6.86,6.86,clean
1,0,0,1,32,16,16,48,24,24,-16,-8,-8,2,2,10.02,10.02,clean
1,0,1,1,69,69,69,71,71,71,-2,-2,-2,11,11,9.43,9.43,clean
1,0,0,1,32,32,32,33,33,33,-1,-1,-1,8,8,10.45,10.45,clean
1,0,1,1,2,2,2,2,2,2,0,0,0,5,5,0.86,0.86,clean
1,0,0,1,1356,452,452,0,0,0,1356,452,452,8,8,1.0,1.0,clean
6,0,1,1,91,6,13,33,6,5,58,53,8,4,2,10.63,10.63,clean
1,0,0,1,5,5,5,0,0,0,5,5,5,1,1,12.83,12.83,clean
1,0,0,1,2,2,2,6,6,6,-4,-4,-4,1,1,1.43,1.43,clean
3,0,0,1,89,9,30,1,1,0,88,79,29,51,19,3.43,3.43,clean
1,0,1,1,143,143,143,78,78,78,65,65,65,1,1,14.02,14.02,clean
1,0,0,1,28,28,28,4,4,4,24,24,24,5,5,2.57,2.57,clean
1,0,0,1,0,0,0,1,1,1,-1,-1,-1,1,1,12.43,12.43,clean
1,0,1,1,2,2,2,1,1,1,1,1,1,5,5,9.57,9.57,clean
1,0,0,1,7,7,7,10,10,10,-3,-3,-3,1,1,9.29,9.29,clean
2,0,1,1,524,56,44,488,54,41,36,5,3,11,8,12.19,12.19,clean
1,0,0,1,4,4,4,0,0,0,4,4,4,3,3,7.14,7.14,clean
5,0,2,3,447,9,74,439,76,73,8,68,1,51,13,7.68,7.68,clean
3,0,1,2,379,62,126,293,7,98,86,55,29,51,22,5.72,5.72,clean
1,0,1,1,2,2,2,0,0,0,2,2,2,7,7,4.43,4.43,clean
4,0,2,1,777,717,194,28,25,7,749,692,187,6,2,9.2,9.2,clean
14,1,4,6,931,6,39,684,9,28,247,161,10,51,7,7.19,7.19,clean
6,0,0,2,177,8,16,251,39,23,-74,0,-7,51,13,6.16,6.16,clean
7,0,2,2,545,7,36,543,248,36,2,6,0,51,17,6.97,6.97,clean
6,0,2,1,142,63,16,470,147,52,-328,50,-36,16,7,8.51,8.51,clean
2,0,1,1,76,25,19,55,18,14,21,7,5,18,10,1.5,1.5,clean
1,0,0,1,14,7,7,6,3,3,8,4,4,18,18,1.71,1.71,clean
1,0,1,1,4,4,4,4,4,4,0,0,0,5,5,12.38,12.38,clean
2,0,1,1,169,33,24,137,6,20,32,8,5,18,10,5.79,5.79,clean
20,1,7,5,1701,93,53,1311,82,41,390,177,12,51,8,6.25,6.25,clean
7,0,1,2,52,4,3,350,4,21,-298,15,-18,51,15,4.43,4.43,clean
1,0,0,1,980,980,980,0,0,0,980,980,980,1,1,1.14,1.14,clean
1,0,0,1,10,10,10,6,6,6,4,4,4,5,5,0.29,0.29,clean
1,0,0,1,0,0,0,5,5,5,-5,-5,-5,5,5,1.07,1.07,clean
1,0,0,1,0,0,0,20,10,10,-20,-10,-10,5,5,0.29,0.29,clean
1,0,0,1,112,112,112,0,0,0,112,112,112,1,1,1.14,1.14,defective
5,0,3,1,431,71,39,86,9,8,345,71,31,4,2,1.16,1.16,clean
1,0,0,1,379,379,379,0,0,0,379,379,379,2,2,1.34,1.34,clean
1,0,0,1,1,1,1,358,358,358,-357,-357,-357,2,2,1.58,1.58,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.38,0.38,clean
1,0,0,1,36,36,36,2,2,2,34,34,34,1,1,0.95,0.95,clean
2,0,2,2,15,9,8,16,8,8,-1,1,0,1,1,0.14,0.14,clean
1,0,1,1,11,11,11,0,0,0,11,11,11,1,1,1.29,1.29,clean
1,0,1,1,44,44,44,24,24,24,20,20,20,1,1,2.57,2.57,clean
2,0,1,1,115,63,58,150,96,75,-35,-2,-18,1,1,2.95,2.95,clean
1,0,1,1,212,106,106,14,7,7,198,99,99,2,2,1.86,1.86,clean
1,0,0,1,98,49,49,42,21,21,56,28,28,2,2,1.91,1.91,clean
1,0,0,1,8,8,8,0,0,0,8,8,8,5,5,0.29,0.29,clean
1,0,0,1,2880,960,960,2550,850,850,330,110,110,10,10,6.14,6.14,clean
1,0,0,1,69,69,69,71,71,71,-2,-2,-2,10,10,6.14,6.14,clean
2,0,0,1,117,73,58,66,38,33,51,45,26,1,1,5.05,5.05,clean
2,0,0,2,372,339,186,183,56,92,189,212,94,1,1,5.0,5.0,clean
1,0,1,1,6,6,6,1,1,1,5,5,5,1,1,8.86,8.86,clean
1,0,1,1,172,86,86,36,18,18,136,68,68,2,2,2.57,2.57,clean
1,0,0,1,6,6,6,0,0,0,6,6,6,1,1,6.57,6.57,clean
2,0,1,1,52,35,26,24,9,12,28,26,14,1,1,6.64,6.64,clean
1,0,0,1,86,43,43,66,33,33,20,10,10,10,10,6.14,6.14,clean
1,0,0,1,808,808,808,687,687,687,121,121,121,10,10,6.14,6.14,clean
1,0,0,1,378,126,126,321,107,107,57,19,19,10,10,6.14,6.14,clean
1,0,0,1,254,254,254,203,203,203,51,51,51,1,1,8.47,8.47,clean
1,0,0,1,30,30,30,27,27,27,3,3,3,3,3,11.14,11.14,clean
1,0,0,1,0,0,0,895,895,895,-895,-895,-895,1,1,3.43,3.43,clean
2,0,1,1,859,859,430,881,85,440,-22,63,-11,1,1,7.8,7.8,clean
1,0,0,1,125,125,125,109,109,109,16,16,16,1,1,10.46,10.46,clean
2,0,1,2,302,76,151,219,76,110,83,83,42,1,1,9.86,9.86,clean
8,0,1,2,546,72,68,469,7,59,77,37,10,1,1,7.8,7.8,clean
2,0,0,2,268,88,67,274,88,68,-6,0,-2,3,2,10.2,10.2,clean
1,0,0,1,141,141,141,140,140,140,1,1,1,1,1,9.79,9.79,clean
1,0,0,1,46,46,46,38,38,38,8,8,8,3,3,12.09,12.09,clean
2,0,0,1,282,7,141,279,277,140,3,5,2,1,1,12.07,12.07,clean
2,0,0,1,607,385,304,655,353,328,-48,32,-24,1,1,12.76,12.76,clean
1,0,0,1,290,290,290,268,268,268,22,22,22,1,1,11.67,11.67,clean
2,0,0,1,423,52,212,408,53,204,15,16,8,3,2,11.11,11.11,clean
2,0,0,2,163,25,82,211,88,106,-48,15,-24,1,1,10.05,10.05,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,11.05,11.05,clean
2,0,0,1,702,2,140,0,0,0,702,175,140,6,4,9.68,9.68,clean
1,0,0,1,588,196,196,0,0,0,588,196,196,3,3,7.07,7.07,clean
9,1,2,1,657,75,39,2068,71,122,-1411,151,-83,7,3,7.81,7.81,clean
3,0,0,1,260,85,37,813,6,116,-553,79,-79,6,3,7.44,7.44,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
3,0,0,1,109,59,36,113,43,38,-4,25,-1,52,37,9.83,9.83,clean
4,0,1,2,59,6,15,25,6,6,34,35,8,8,6,8.75,8.75,defective
1,0,0,1,107,107,107,20,20,20,87,87,87,1,1,8.45,8.45,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
1,0,0,1,0,0,0,225,225,225,-225,-225,-225,1,1,1.57,1.57,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
4,0,0,2,46,26,12,51,4,13,-5,14,-1,52,29,9.97,9.97,clean
2,0,1,2,27,8,14,40,6,20,-13,2,-6,3,2,9.38,9.38,clean
3,0,0,3,427,29,107,154,65,38,273,128,68,3,2,7.35,7.35,clean
3,0,0,1,140,16,47,114,84,38,26,94,9,52,39,8.66,8.66,clean
4,0,2,2,96,6,24,54,8,14,42,48,10,4,2,7.52,7.52,clean
3,0,0,1,107,91,36,107,88,36,0,72,0,52,39,10.09,10.09,clean
3,0,0,1,65,49,22,65,42,22,0,26,0,52,39,10.09,10.09,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
3,0,0,1,72,39,24,81,41,27,-9,18,-3,52,39,9.88,9.88,clean
3,0,1,2,20,19,7,20,4,7,0,15,0,8,7,7.02,7.02,clean
3,0,0,1,105,53,35,127,71,42,-22,14,-7,52,39,10.01,10.01,clean
3,0,0,1,31,16,10,31,7,10,0,16,0,52,39,10.09,10.09,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
4,0,0,2,256,76,64,248,62,62,8,50,2,5,2,9.18,9.18,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
4,0,0,2,420,412,105,638,4,160,-218,14,-54,52,28,10.21,10.21,clean
4,0,0,2,63,34,16,22,4,6,41,34,10,8,4,10.14,10.14,clean
2,0,0,1,57,57,28,65,42,32,-8,15,-4,52,52,10.31,10.31,clean
2,0,0,2,23,23,12,23,23,12,0,23,0,8,8,9.81,9.81,clean
2,0,0,2,27,7,14,27,3,14,0,17,0,8,8,9.21,9.21,clean
2,0,0,1,59,44,30,74,44,37,-15,14,-8,52,52,9.96,9.96,clean
2,0,0,1,71,71,36,104,56,52,-33,15,-16,52,52,9.96,9.96,clean
3,0,0,1,52,7,17,70,7,23,-18,15,-6,52,37,9.88,9.88,clean
2,0,0,2,59,40,30,61,60,30,-2,39,-1,8,8,9.81,9.81,clean
3,0,0,1,44,5,15,58,5,19,-14,15,-5,52,37,9.88,9.88,clean
2,0,0,1,94,94,47,137,79,68,-43,15,-22,52,52,9.88,9.88,clean
2,0,0,1,57,57,28,81,42,40,-24,15,-12,52,52,9.96,9.96,clean
2,0,0,1,36,36,18,50,29,25,-14,15,-7,52,52,9.96,9.96,clean
1,0,0,1,3,3,3,4,4,4,-1,-1,-1,1,1,8.69,8.69,clean
5,0,0,2,239,8,48,241,82,48,-2,78,0,52,25,9.94,9.94,clean
6,0,0,2,51,9,8,37,4,6,14,14,2,5,3,9.96,9.96,clean
3,0,0,2,37,36,12,25,5,8,12,31,4,8,5,9.75,9.75,clean
3,0,0,1,141,16,47,141,82,47,0,66,0,52,39,10.09,10.09,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,14.0,14.0,clean
3,0,0,1,261,97,87,267,83,89,-6,85,-2,52,39,9.79,9.79,clean
5,0,2,2,63,35,13,51,9,10,12,34,2,8,5,10.16,10.16,clean
5,0,0,1,689,8,115,501,32,84,188,259,31,7,2,7.77,7.77,clean
5,0,0,1,904,5,75,1102,3,92,-198,294,-16,7,4,8.22,8.22,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
3,0,0,1,126,16,42,126,24,42,0,86,0,52,39,10.09,10.09,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.28,10.28,clean
1,0,0,1,50,25,25,40,20,20,10,5,5,2,2,12.07,12.07,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,9.78,9.78,clean
1,0,0,1,137,137,137,3,3,3,134,134,134,7,7,9.03,9.03,clean
1,0,1,1,4,4,4,0,0,0,4,4,4,1,1,10.05,10.05,clean
1,0,0,1,36,18,18,36,18,18,0,0,0,2,2,9.71,9.71,clean
3,0,0,1,23,5,8,21,4,7,2,16,1,52,37,9.96,9.96,clean
3,0,0,1,120,85,40,157,71,52,-37,14,-12,52,39,9.79,9.79,clean
3,0,1,2,56,5,19,22,4,7,34,33,11,8,7,10.17,10.17,defective
3,0,0,1,187,71,62,193,95,64,-6,75,-2,52,39,9.88,9.88,clean
3,0,0,1,71,43,24,82,43,27,-11,14,-4,52,39,9.88,9.88,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,6.31,6.31,clean
2,0,1,2,230,24,77,80,30,27,150,73,50,2,2,10.76,10.76,clean
3,0,3,1,8,4,3,1,1,0,7,4,2,2,1,10.71,10.71,clean
2,0,1,2,20,20,10,18,3,9,2,17,1,8,5,11.82,11.82,clean
2,0,0,1,16,16,8,16,16,8,0,16,0,52,52,10.36,10.36,clean
3,0,0,1,316,169,105,344,66,115,-28,103,-9,52,37,9.89,9.89,clean
1,0,1,1,6,6,6,0,0,0,6,6,6,2,2,8.52,8.52,clean
1,0,0,1,314,314,314,245,245,245,69,69,69,1,1,8.33,8.33,clean
2,0,0,1,13,9,6,15,8,8,-2,2,-1,1,1,7.46,7.46,clean
2,0,0,1,170,20,85,234,130,117,-64,46,-32,52,52,7.93,7.93,clean
2,0,0,1,234,200,78,150,130,50,84,70,28,2,2,10.87,10.87,clean
1,0,0,1,0,0,0,4144,2072,2072,-4144,-2072,-2072,2,2,4.43,4.43,clean
1,0,0,1,28,28,28,4,4,4,24,24,24,2,2,3.21,3.21,clean
1,0,0,1,43,43,43,52,52,52,-9,-9,-9,2,2,1.43,1.43,clean
1,0,0,1,0,0,0,945,945,945,-945,-945,-945,1,1,3.43,3.43,clean
2,0,0,1,22,5,11,18,17,9,4,4,2,1,1,9.96,9.96,clean
4,0,0,2,250,6,62,202,42,50,48,63,12,3,2,10.57,10.57,clean
2,0,1,1,427,416,214,448,437,224,-21,0,-10,1,1,9.69,9.69,clean
1,0,0,1,22,22,22,22,22,22,0,0,0,4,4,9.57,9.57,clean
3,0,0,2,232,8,46,196,9,39,36,37,7,4,2,8.9,8.9,clean
1,0,0,1,0,0,0,723,723,723,-723,-723,-723,1,1,4.0,4.0,clean
1,0,0,1,814,407,407,694,347,347,120,60,60,2,2,7.43,7.43,clean
1,0,1,1,215,215,215,5,5,5,210,210,210,1,1,3.57,3.57,clean
1,0,1,1,23,23,23,23,23,23,0,0,0,1,1,0.0,1.0,defective
1,0,0,1,0,0,0,271,271,271,-271,-271,-271,1,1,0.0,1.0,clean
1,0,0,1,27,27,27,216,216,216,-189,-189,-189,2,2,0.0,1.0,clean
1,0,0,1,14,14,14,18,18,18,-4,-4,-4,1,1,0.0,1.0,clean
1,0,0,1,16,16,16,19,19,19,-3,-3,-3,1,1,0.0,1.0,clean
1,0,0,1,0,0,0,52,52,52,-52,-52,-52,1,1,0.0,1.0,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0,1.0,clean
1,0,0,1,16,16,16,16,16,16,0,0,0,1,1,0.0,1.0,defective
1,0,0,1,0,0,0,5,5,5,-5,-5,-5,2,2,0.0,1.0,clean
1,0,0,1,4,4,4,8,8,8,-4,-4,-4,1,1,0.0,1.0,clean
1,0,0,1,0,0,0,257,257,257,-257,-257,-257,1,1,0.0,1.0,clean
1,0,0,1,0,0,0,68,68,68,-68,-68,-68,2,2,0.0,1.0,clean
1,0,0,1,0,0,0,9,9,9,-9,-9,-9,1,1,0.0,1.0,clean
1,0,0,1,0,0,0,122,122,122,-122,-122,-122,4,4,0.0,1.0,clean
1,0,1,1,5,5,5,4,4,4,1,1,1,4,4,0.0,1.0,clean
1,0,0,1,14,14,14,6,6,6,8,8,8,1,1,0.0,1.0,clean
1,0,0,1,0,0,0,78,78,78,-78,-78,-78,4,4,0.0,1.0,clean
1,0,0,1,0,0,0,19,19,19,-19,-19,-19,3,3,0.0,1.0,clean
1,0,0,1,0,0,0,27,27,27,-27,-27,-27,1,1,0.0,1.0,clean
1,0,0,1,0,0,0,39,39,39,-39,-39,-39,2,2,0.0,1.0,clean
1,0,0,1,0,0,0,6,3,3,-6,-3,-3,3,3,0.0,1.0,clean
1,0,0,1,0,0,0,210,105,105,-210,-105,-105,4,4,0.0,1.0,clean
1,0,1,1,45,15,15,48,16,16,-3,-1,-1,4,4,0.0,1.0,clean
1,0,0,1,0,0,0,3,3,3,-3,-3,-3,1,1,0.0,1.0,clean
1,0,0,1,54,27,27,54,27,27,0,0,0,2,2,3.29,3.29,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,6,6,1.0,1.0,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,6,6,1.0,1.0,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,6,6,1.0,1.0,clean
1,0,1,1,58,58,58,24,24,24,34,34,34,1,1,2.41,2.41,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,6,6,1.0,1.0,clean
2,0,0,1,688,335,229,220,110,73,468,225,156,2,2,5.34,5.34,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,6,6,1.0,1.0,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,6,6,1.0,1.0,clean
1,0,0,1,230,230,230,230,230,230,0,0,0,1,1,4.29,4.29,clean
1,0,1,1,62,62,62,9,9,9,53,53,53,2,2,2.35,2.35,clean
1,0,1,1,196,196,196,6,6,6,190,190,190,2,2,2.81,2.81,clean
1,0,0,1,25,25,25,11,11,11,14,14,14,1,1,3.15,3.15,clean
2,0,0,1,6,4,2,6,4,2,0,0,0,2,2,4.14,4.14,clean
1,0,0,1,0,0,0,1914,957,957,-1914,-957,-957,2,2,1.15,1.15,clean
4,0,0,2,36,32,9,2,1,0,34,32,8,4,2,2.11,2.11,clean
5,0,1,1,1504,9,215,143,54,20,1361,591,194,4,2,3.46,3.46,clean
2,0,0,1,125,9,62,6,6,3,119,116,60,4,2,1.91,1.91,clean
1,0,0,1,1254,627,627,0,0,0,1254,627,627,3,3,4.17,4.17,clean
1,0,1,1,13,13,13,1,1,1,12,12,12,1,1,8.43,8.43,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,4.91,4.91,clean
1,0,0,1,4236,1412,1412,0,0,0,4236,1412,1412,12,12,11.0,11.0,clean
1,0,0,1,4,2,2,4,2,2,0,0,0,2,2,14.29,14.29,clean
1,0,0,1,71,71,71,0,0,0,71,71,71,12,12,7.71,7.71,clean
1,0,0,1,5,5,5,0,0,0,5,5,5,1,1,7.86,7.86,clean
1,0,0,1,18,18,18,6,6,6,12,12,12,1,1,10.29,10.29,clean
1,0,0,1,76,76,76,1,1,1,75,75,75,1,1,2.07,2.07,clean
1,0,0,1,54,54,54,77,77,77,-23,-23,-23,1,1,12.54,12.54,clean
3,0,1,1,49,34,16,112,66,37,-63,12,-21,1,1,6.0,6.0,clean
1,0,0,1,9,9,9,9,9,9,0,0,0,1,1,3.14,3.14,clean
1,0,0,1,93,93,93,33,33,33,60,60,60,2,2,12.71,12.71,clean
2,0,0,1,426,63,213,205,191,102,221,172,110,2,2,9.96,9.96,clean
1,0,1,1,13,13,13,6,6,6,7,7,7,1,1,4.21,4.21,clean
1,0,1,1,3,3,3,9,9,9,-6,-6,-6,1,1,8.14,8.14,clean
1,0,0,1,43,43,43,0,0,0,43,43,43,1,1,6.62,6.62,defective
1,0,0,1,12,6,6,12,6,6,0,0,0,2,2,12.57,12.57,clean
1,0,1,1,41,41,41,6,6,6,35,35,35,1,1,18.71,18.71,clean
1,0,0,1,48,48,48,29,29,29,19,19,19,1,1,11.36,11.36,clean
2,0,0,1,174,93,87,62,46,31,112,65,56,1,1,10.85,10.85,clean
1,0,0,1,201,67,67,0,0,0,201,67,67,12,12,7.71,7.71,clean
2,0,1,2,1022,9,511,11,11,6,1011,1013,506,12,6,7.71,7.71,clean
1,0,0,1,36,12,12,0,0,0,36,12,12,3,3,11.14,11.14,clean
1,0,1,1,15,15,15,0,0,0,15,15,15,1,1,2.0,2.0,clean
1,0,0,1,904,226,226,0,0,0,904,226,226,12,12,7.71,7.71,clean
1,0,0,1,15,15,15,8,8,8,7,7,7,1,1,34.57,34.57,clean
2,0,0,2,90,63,45,71,53,36,19,10,10,1,1,15.28,15.28,clean
1,0,0,1,36,36,36,8,8,8,28,28,28,1,1,27.04,27.04,defective
1,0,0,1,0,0,0,1140,1140,1140,-1140,-1140,-1140,1,1,25.86,25.86,clean
1,0,0,1,16,16,16,14,14,14,2,2,2,1,1,26.57,26.57,clean
2,0,0,2,2,2,1,2,2,1,0,2,0,1,1,16.57,16.57,clean
1,0,0,1,1,1,1,49,49,49,-48,-48,-48,2,2,17.94,17.94,clean
1,0,0,1,88,88,88,94,94,94,-6,-6,-6,2,2,30.01,30.01,defective
1,0,1,1,4,4,4,0,0,0,4,4,4,1,1,23.49,23.49,clean
1,0,0,1,38,38,38,51,51,51,-13,-13,-13,2,2,32.32,32.32,clean
1,0,0,1,404,404,404,284,284,284,120,120,120,1,1,19.36,19.36,clean
1,0,0,1,0,0,0,250,250,250,-250,-250,-250,1,1,31.91,31.91,clean
1,0,0,1,2,1,1,2,1,1,0,0,0,2,2,33.43,33.43,clean
1,0,1,1,28,28,28,27,27,27,1,1,1,1,1,11.76,11.76,clean
1,0,1,1,76,76,76,0,0,0,76,76,76,1,1,27.09,27.09,clean
1,0,0,1,110,110,110,9,9,9,101,101,101,1,1,29.14,29.14,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,15.93,15.93,clean
1,0,0,1,33,33,33,0,0,0,33,33,33,1,1,10.64,10.64,clean
1,0,0,1,74,74,74,0,0,0,74,74,74,1,1,31.71,31.71,clean
1,0,0,1,5,5,5,0,0,0,5,5,5,2,2,27.77,27.77,clean
4,0,0,1,226,6,56,205,5,51,21,9,5,2,1,22.87,22.87,clean
1,0,0,1,0,0,0,34,17,17,-34,-17,-17,2,2,30.86,30.86,clean
1,0,0,1,52,26,26,76,38,38,-24,-12,-12,2,2,30.8,30.8,clean
1,0,0,1,7,7,7,3,3,3,4,4,4,1,1,23.14,23.14,clean
1,0,0,1,372,372,372,0,0,0,372,372,372,2,2,18.4,18.4,clean
1,0,0,1,7,7,7,1,1,1,6,6,6,1,1,23.14,23.14,clean
1,0,0,1,0,0,0,224,224,224,-224,-224,-224,1,1,24.43,24.43,clean
1,0,0,1,46,46,46,29,29,29,17,17,17,1,1,31.19,31.19,clean
2,0,1,2,223,111,74,305,152,102,-82,0,-27,2,2,30.79,30.79,clean
1,0,0,1,8,8,8,26,26,26,-18,-18,-18,1,1,30.81,30.81,clean
1,0,0,1,0,0,0,12,12,12,-12,-12,-12,1,1,30.86,30.86,clean
1,0,0,1,32,32,32,36,36,36,-4,-4,-4,1,1,27.14,27.14,clean
1,0,0,1,37,37,37,0,0,0,37,37,37,1,1,19.86,19.86,clean
3,0,1,1,156,61,31,47,5,9,109,28,22,3,2,24.94,24.94,clean
1,0,1,1,1,1,1,7,7,7,-6,-6,-6,2,2,23.57,23.57,clean
3,0,0,2,24,8,8,75,68,25,-51,7,-17,1,1,25.98,25.98,clean
1,0,1,1,4,4,4,0,0,0,4,4,4,1,1,24.38,24.38,clean
1,0,0,1,11,11,11,1,1,1,10,10,10,1,1,32.5,32.5,clean
1,0,0,1,88,88,88,164,164,164,-76,-76,-76,1,1,30.13,30.13,clean
1,0,0,1,5,5,5,0,0,0,5,5,5,1,1,19.62,19.62,clean
1,0,0,1,12,12,12,13,13,13,-1,-1,-1,1,1,29.29,29.29,clean
1,0,0,1,30,15,15,58,29,29,-28,-14,-14,2,2,34.5,34.5,clean
1,0,0,1,20,10,10,20,10,10,0,0,0,2,2,28.5,28.5,clean
1,0,1,1,8,8,8,13,13,13,-5,-5,-5,1,1,35.36,35.36,clean
1,0,0,1,1133,1133,1133,0,0,0,1133,1133,1133,1,1,33.57,33.57,defective
1,0,0,1,25,25,25,26,26,26,-1,-1,-1,1,1,31.05,31.05,clean
1,0,0,1,0,0,0,7,7,7,-7,-7,-7,3,3,26.43,26.43,clean
1,0,0,1,80,40,40,108,54,54,-28,-14,-14,2,2,27.72,27.72,clean
1,0,0,1,236,118,118,164,82,82,72,36,36,2,2,30.86,30.86,clean
1,0,0,1,148,74,74,52,26,26,96,48,48,2,2,28.31,28.31,clean
1,0,0,1,4,4,4,3,3,3,1,1,1,1,1,34.0,34.0,clean
1,0,0,1,0,0,0,413,413,413,-413,-413,-413,2,2,15.14,15.14,clean
1,0,0,1,71,71,71,69,69,69,2,2,2,1,1,32.71,32.71,clean
1,0,0,1,3,3,3,15,15,15,-12,-12,-12,1,1,31.64,31.64,clean
1,0,0,1,6,6,6,0,0,0,6,6,6,1,1,25.83,25.83,clean
1,0,0,1,4,4,4,0,0,0,4,4,4,2,2,33.64,33.64,clean
2,0,1,2,6,3,3,2,2,1,4,3,2,1,1,19.41,19.41,clean
2,0,0,1,130,89,65,48,37,24,82,78,41,1,1,24.95,24.95,clean
2,0,0,1,99,49,33,57,49,19,42,45,14,2,2,18.61,18.61,clean
1,0,0,1,35,35,35,0,0,0,35,35,35,1,1,37.43,37.43,clean
2,0,1,1,16,16,8,8,8,4,8,16,4,1,1,28.43,28.43,clean
1,0,0,1,0,0,0,8,8,8,-8,-8,-8,3,3,25.43,25.43,clean
